DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,14,586,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,15,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,16,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,17,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,18,583,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,19,581,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,20,585,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,21,582,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,22,585,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,23,581,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,24,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,25,589,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,26,581,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,27,582,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,28,585,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,29,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,30,586,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,31,585,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,32,580,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,33,589,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,34,588,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,35,582,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,36,582,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,37,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,Lieu de vote,Bureau,Electeurs,
MBACKE,TOUBA MOSQUEE,BLVD KEUR SERIGNE NIANE DIOP X CORNICHE,38,584,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,01,597,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,02,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,03,596,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,04,596,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,05,587,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,06,594,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,07,593,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,08,593,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,09,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,10,593,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,11,597,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,12,596,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,13,593,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,14,594,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,15,591,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,16,591,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,17,594,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,18,596,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,19,593,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,20,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,21,594,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,22,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,23,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,24,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,25,591,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,26,592,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,27,592,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,28,595,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,29,589,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,30,590,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,31,592,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BLVD TINDODY ANGLE ROCADE EST,32,593,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOREL THIALENE,01,347,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOREL THIALENE,02,347,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOREL THIALENE,03,346,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,01,522,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,02,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,Lieu de vote,Bureau,Electeurs,
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,03,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,04,521,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,05,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,06,522,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,07,522,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,08,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,09,522,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,10,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,11,524,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,12,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,13,524,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,14,522,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,15,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,16,523,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,BOUKHATOUL MOUBARAKA,17,521,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU BOGO,01,144,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU KARIM,01,588,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU KARIM,02,587,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU KARIM,03,47,ECOLE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,01,437,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,02,435,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,03,434,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,04,434,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,05,435,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,06,435,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,07,435,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,08,434,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,09,436,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,10,435,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,11,434,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,12,433,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,13,431,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,14,436,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,15,436,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,16,434,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,17,434,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,18,432,ECOLE AL AZHAR ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,19,435,ECOLE AL AZHAR ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,Lieu de vote,Bureau,Electeurs,
MBACKE,TOUBA MOSQUEE,DAROU MARNANE AL AZAR,20,435,ECOLE AL AZHAR ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,01,519,CLASSE CIA
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,02,517,CLASSE CIB
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,03,518,CLASSE CPA
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,04,518,CLASSE CPB
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,05,518,CLASSE CE1A
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,06,517,CLASSE CE1B
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,07,517,CLASSE CE2A
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,08,515,CLASSE CE2 B
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,09,519,CLASSE CM1A
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,10,518,CLASSE CM1B
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,11,515,CLASSE CM2A
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,12,520,CLASSE CM2B
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,13,514,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,14,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,15,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,16,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,17,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,18,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,19,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,20,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,21,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,22,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,23,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,24,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,25,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,26,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,27,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,28,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,29,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,30,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,31,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,32,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,33,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,34,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,35,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,36,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,37,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,38,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,Lieu de vote,Bureau,Electeurs,
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,39,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,40,520,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,41,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,42,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,43,515,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,44,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,45,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,46,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,47,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,48,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,49,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,50,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,51,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,52,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,53,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,54,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,55,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,56,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,57,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,58,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,59,514,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,60,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,61,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,62,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,63,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,64,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,65,512,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,66,515,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,67,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,68,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,69,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,70,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,71,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,72,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,73,519,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,74,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,75,515,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,76,516,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,77,518,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,78,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,Lieu de vote,Bureau,Electeurs,
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,79,513,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,80,517,ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,81,519,ECOLE AL AZHAR ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,82,518,ECOLE AL AZHAR ABRI PROVISOIRE
MBACKE,TOUBA MOSQUEE,DAROU MARNANE ARRONDISSEMENT,83,515,ECOLE AL AZHAR ABRI PROVISOIRE
